gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,income_per_tenure
0,0,0,0,1,0,0,0,0,0,0,0,0,25.25,25.25,0,True,False,False,False,False,False,False,True,False,0,12.625
1,0,0,1,61,1,0,0,0,0,0,0,0,19.75,1124.2,0,False,False,False,True,False,True,False,False,True,1,0.3185483870967742
0,0,1,1,29,1,0,0,0,0,0,0,0,20.0,540.05,0,False,False,False,True,True,False,False,True,False,1,0.6666666666666666
1,1,1,0,23,1,0,0,0,0,0,1,0,86.8,1975.85,0,False,True,True,False,False,False,False,True,False,2,3.6166666666666667
0,0,1,0,57,0,1,1,1,0,1,1,1,58.75,3437.45,0,True,False,False,False,False,False,False,False,False,5,1.0129310344827587
1,0,1,1,72,0,1,1,1,1,0,0,0,45.25,3139.8,0,True,False,False,False,False,True,True,False,False,4,0.6198630136986302
1,0,1,0,66,0,1,1,1,1,1,0,1,56.6,3789.2,0,True,False,False,False,False,True,False,False,False,5,0.8447761194029851
1,0,1,1,65,1,0,1,1,1,1,1,1,84.2,5324.5,0,False,True,False,False,False,True,False,False,False,6,1.2757575757575759
0,0,0,0,8,1,0,0,0,0,1,0,1,80.0,624.6,0,False,False,True,False,False,False,False,False,False,2,8.88888888888889
0,0,0,0,4,1,0,0,0,0,0,0,1,70.15,268.35,1,False,False,True,False,False,False,False,True,False,1,14.030000000000001
0,0,1,0,71,1,0,0,0,0,0,0,0,24.75,1836.9,0,False,True,False,True,False,True,False,False,False,1,0.34375
1,0,1,1,1,1,0,0,0,0,0,0,1,20.2,20.2,0,False,False,False,True,True,False,False,True,False,1,10.1
1,0,1,0,4,1,0,0,0,1,0,0,0,50.05,179.35,1,False,False,False,False,False,False,False,False,True,2,10.01
0,0,0,0,12,1,0,0,0,0,0,0,1,19.35,219.35,0,False,False,False,True,True,False,False,False,False,1,1.4884615384615385
1,0,0,0,24,0,1,0,0,0,1,1,1,50.6,1288.75,0,True,False,False,False,True,False,False,False,True,3,2.024
0,0,1,1,31,1,1,0,1,1,1,1,1,81.15,2545.75,0,False,False,False,False,True,False,False,False,True,6,2.5359375
0,0,1,0,1,1,0,0,0,0,1,0,0,55.2,55.2,1,False,False,False,False,False,False,False,False,True,2,27.6
1,0,0,0,30,1,0,0,0,1,0,1,1,89.9,2723.15,0,False,True,True,False,False,False,True,False,False,3,2.9000000000000004
0,0,1,1,47,1,1,1,0,1,1,1,1,85.3,4107.25,0,False,True,False,False,False,True,True,False,False,6,1.7770833333333333
1,0,0,0,54,1,1,1,0,1,1,1,1,108.0,5760.65,0,False,True,True,False,False,True,True,False,False,6,1.9636363636363636
1,0,0,0,50,1,1,1,0,1,0,1,1,93.5,4747.5,0,False,False,True,False,False,False,True,False,False,5,1.8333333333333333
1,0,0,0,1,1,1,0,0,0,0,1,1,84.6,84.6,1,False,False,True,False,False,False,False,False,True,3,42.3
0,0,0,0,72,1,0,0,0,0,0,0,0,20.25,1566.9,0,False,False,False,True,False,True,True,False,False,1,0.2773972602739726
0,0,0,0,29,1,0,0,0,0,0,0,0,25.15,702.0,0,False,True,False,True,False,False,False,True,False,1,0.8383333333333333
1,0,0,0,2,1,0,1,0,0,0,0,1,54.4,114.1,1,False,True,False,False,False,False,False,False,True,2,18.133333333333333
0,0,0,0,10,0,0,0,0,1,0,0,1,29.6,299.05,0,True,False,False,False,False,True,False,False,True,1,2.690909090909091
1,0,1,0,18,1,0,0,0,0,0,0,1,73.15,1305.95,0,False,True,True,False,False,False,False,True,False,1,3.85
0,1,0,0,11,1,0,1,0,0,1,1,1,95.0,1120.3,1,False,False,True,False,False,False,False,True,False,4,7.916666666666667
1,0,0,0,16,1,0,0,0,0,0,0,0,19.75,284.35,0,False,False,False,True,False,True,False,False,True,1,1.161764705882353
0,0,0,0,72,1,0,1,1,1,1,1,0,86.6,6350.5,0,False,True,False,False,False,True,False,False,False,6,1.1863013698630136
1,0,0,0,72,1,0,1,1,1,1,1,0,109.2,7878.3,0,False,True,True,False,False,True,False,False,False,6,1.4958904109589042
0,0,1,1,41,1,1,0,0,1,1,1,1,74.7,3187.65,0,False,False,False,False,True,False,True,False,False,5,1.7785714285714287
0,1,1,0,65,1,1,1,1,0,0,1,0,94.4,6126.15,0,False,False,True,False,False,False,False,True,False,5,1.4303030303030304
0,1,0,0,13,1,0,1,1,0,0,0,1,54.8,731.3,0,False,False,False,False,False,False,False,True,False,3,3.914285714285714
1,1,0,0,4,1,1,0,0,0,0,0,0,75.35,273.4,0,False,False,True,False,False,False,False,True,False,2,15.069999999999999
1,0,0,0,41,1,0,0,1,0,0,1,0,65.0,2531.8,0,False,True,False,False,True,False,False,False,True,3,1.5476190476190477
1,1,0,0,15,1,0,1,0,0,0,0,1,74.4,1074.3,1,False,False,True,False,False,False,False,True,False,2,4.65
1,0,0,0,1,1,1,0,0,0,0,0,1,48.55,48.55,1,False,False,False,False,False,False,False,False,True,2,24.275
1,0,0,0,42,1,1,1,1,0,0,1,1,99.0,4298.45,0,False,True,True,False,True,False,False,True,False,5,2.302325581395349
0,0,1,0,51,1,1,1,1,0,1,0,1,93.5,4619.55,0,False,False,True,False,True,False,False,True,False,5,1.7980769230769231
0,0,1,1,2,1,0,0,0,0,0,0,0,70.4,147.15,1,False,False,True,False,False,False,False,True,False,1,23.46666666666667
1,1,1,0,1,0,0,1,0,0,1,0,0,40.2,40.2,1,True,False,False,False,False,False,False,True,False,2,20.1
1,0,0,1,32,1,0,1,1,1,1,1,0,83.7,2633.3,0,False,True,False,False,True,False,True,False,False,6,2.5363636363636366
1,0,0,0,10,1,0,0,0,0,0,0,1,19.85,193.05,0,False,False,False,True,False,False,False,False,True,1,1.8045454545454547
0,0,1,1,67,0,0,1,1,1,1,1,1,59.55,4103.9,0,True,False,False,False,False,True,False,True,False,5,0.8757352941176471
0,0,1,1,61,1,1,1,1,1,1,1,0,115.1,7008.15,0,False,True,True,False,False,True,True,False,False,7,1.8564516129032258
1,0,0,0,50,1,1,1,1,1,1,1,0,114.35,5791.1,0,False,True,True,False,True,False,True,False,False,7,2.242156862745098
0,0,1,0,2,1,0,0,0,0,0,0,1,44.6,80.55,1,False,False,False,False,False,False,True,False,False,1,14.866666666666667
0,1,1,0,29,0,1,0,1,0,0,1,1,45.0,1228.65,0,True,False,False,False,False,False,False,True,False,3,1.5
1,1,0,0,3,0,0,0,1,0,0,1,1,41.15,132.2,1,True,False,False,False,False,False,False,True,False,2,10.2875
1,1,0,0,13,1,0,1,1,0,1,1,1,106.9,1364.3,1,False,True,True,False,False,False,False,True,False,5,7.635714285714286
1,1,1,0,57,1,0,1,0,0,0,1,1,89.85,4925.35,0,False,True,True,False,False,False,False,True,False,3,1.5491379310344826
0,0,0,0,31,0,1,1,0,1,0,1,1,49.85,1520.1,0,True,False,False,False,False,True,False,False,False,4,1.5578125
0,0,1,0,45,1,1,1,1,1,1,1,0,113.3,5032.25,0,False,True,True,False,True,False,False,False,True,7,2.4630434782608694
0,0,1,1,61,1,1,1,1,1,1,1,0,88.1,5526.75,0,False,True,False,False,False,True,False,False,True,7,1.4209677419354838
1,0,0,0,50,1,0,0,0,0,0,0,0,24.9,1195.25,0,False,True,False,True,False,True,False,False,False,1,0.48823529411764705
0,1,0,0,19,1,1,1,0,1,1,1,1,105.0,2007.25,0,False,False,True,False,False,False,False,False,True,6,5.25
1,0,0,0,59,1,0,0,0,0,0,0,0,19.35,1099.6,1,False,False,False,True,False,True,False,False,True,1,0.3225
0,0,1,0,71,1,0,0,0,0,0,0,1,24.25,1732.95,0,False,True,False,True,False,True,True,False,False,1,0.3368055555555556
0,1,0,0,16,1,0,0,0,1,1,1,1,94.45,1511.2,1,False,False,True,False,False,False,False,True,False,4,5.555882352941176
1,0,1,0,57,1,1,1,0,1,0,0,1,59.75,3450.15,0,False,False,False,False,False,True,False,True,False,4,1.0301724137931034
1,0,0,0,1,0,0,0,0,0,0,0,0,24.8,24.8,1,True,False,False,False,False,False,False,False,False,0,12.4
1,1,1,0,20,1,0,1,0,1,1,1,0,107.05,2172.05,0,False,True,True,False,False,False,False,True,False,5,5.097619047619047
1,0,0,0,1,1,0,0,0,0,0,0,0,70.6,70.6,1,False,False,True,False,False,False,False,False,True,1,35.3
1,0,1,0,5,1,0,1,0,1,0,0,1,85.4,401.1,1,False,True,True,False,False,False,False,True,False,3,14.233333333333334
0,0,1,0,52,1,0,1,1,0,1,1,1,105.05,5624.85,1,False,True,True,False,False,False,False,True,False,5,1.982075471698113
1,1,1,0,21,1,1,1,0,0,0,1,1,64.95,1339.8,0,False,False,False,False,False,False,False,False,False,4,2.9522727272727276
1,0,0,0,14,0,0,0,1,1,1,1,1,55.0,771.95,0,True,False,False,False,False,False,False,True,False,4,3.6666666666666665
0,0,0,0,5,1,0,1,0,0,0,0,0,50.55,244.75,0,False,False,False,False,False,False,False,False,False,2,8.424999999999999
0,0,0,0,6,1,1,1,0,0,0,0,0,55.15,322.9,0,False,False,False,False,False,False,False,False,True,3,7.878571428571428
0,0,0,0,10,1,0,1,0,0,0,0,0,51.2,498.25,0,False,False,False,False,False,False,False,True,False,2,4.654545454545455
0,0,0,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,False,True,False,True,False,False,False,False,True,1,12.7
0,0,0,0,68,1,1,0,0,0,0,0,0,54.45,3687.75,0,False,True,False,False,False,False,False,False,True,2,0.7891304347826087
1,0,1,1,18,1,0,0,1,0,1,1,0,95.15,1779.95,1,False,False,True,False,False,False,False,False,True,4,5.007894736842106
0,0,0,0,22,1,0,0,0,0,0,0,1,76.0,1783.6,0,False,True,True,False,True,False,True,False,False,1,3.3043478260869565
0,0,0,0,20,1,0,0,0,0,0,0,1,44.35,927.15,0,False,False,False,False,False,False,False,True,False,1,2.111904761904762
1,0,1,0,1,1,0,0,0,0,0,0,0,70.0,70.0,1,False,False,True,False,False,False,False,True,False,1,35.0
1,1,0,0,8,1,0,1,0,0,0,0,1,74.5,606.55,1,False,False,True,False,False,False,False,True,False,2,8.277777777777779
1,0,0,0,10,1,0,0,0,0,0,0,1,44.85,435.4,1,False,False,False,False,False,False,True,False,False,1,4.077272727272727
1,1,0,0,24,1,0,0,0,0,0,0,1,76.1,1712.7,1,False,True,True,False,False,False,False,True,False,1,3.0439999999999996
1,0,0,0,35,1,1,1,1,0,0,0,0,61.2,2021.2,0,False,False,False,False,True,False,False,False,True,4,1.7000000000000002
1,0,1,1,23,1,0,1,1,1,0,0,0,86.8,1940.8,0,False,False,True,False,True,False,False,False,True,4,3.6166666666666667
0,1,0,0,6,1,0,0,0,0,1,1,1,89.35,567.8,0,False,False,True,False,False,False,False,True,False,3,12.764285714285714
0,0,0,0,12,1,0,0,0,0,0,0,0,19.7,220.35,0,False,False,False,True,False,False,False,False,True,1,1.5153846153846153
1,0,0,0,1,1,0,0,0,0,0,0,0,20.25,20.25,0,False,False,False,True,False,False,False,False,True,1,10.125
0,0,1,1,71,1,0,0,1,0,0,0,0,76.05,5436.45,0,False,False,True,False,False,True,False,True,False,2,1.05625
1,1,1,0,35,1,0,0,1,0,1,1,1,100.8,3437.5,0,False,True,True,False,False,False,False,True,False,4,2.8
1,0,1,1,40,1,0,0,1,0,1,1,1,74.55,3015.75,0,False,True,False,False,False,False,False,True,False,4,1.818292682926829
0,0,0,1,1,1,1,0,0,0,0,0,1,73.6,73.6,1,False,False,True,False,False,False,False,False,True,2,36.8
1,0,0,0,23,1,0,0,0,0,1,1,1,64.9,1509.8,0,False,False,False,False,True,False,False,False,False,3,2.704166666666667
0,1,0,0,4,1,0,0,0,0,1,1,1,95.45,396.1,1,False,True,True,False,False,False,False,True,False,3,19.09
1,0,0,0,4,1,0,0,1,1,0,1,1,90.4,356.65,0,False,False,True,False,False,False,False,True,False,4,18.080000000000002
0,0,1,1,68,0,0,1,1,1,1,1,0,60.3,4109.0,0,True,False,False,False,False,True,True,False,False,5,0.8739130434782608
1,0,0,1,38,1,0,1,0,0,0,0,1,81.85,3141.7,0,False,True,True,False,False,False,False,False,True,2,2.0987179487179484
1,0,1,1,52,1,0,0,0,0,0,0,0,24.8,1229.1,0,False,True,False,True,False,True,False,False,True,1,0.4679245283018868
1,1,1,0,32,1,0,0,0,0,0,0,1,74.9,2303.35,1,False,True,True,False,False,False,False,True,False,1,2.26969696969697
1,0,1,1,29,1,0,0,1,1,1,1,0,75.55,2054.4,0,False,False,False,False,False,True,False,False,True,5,2.518333333333333
1,1,1,1,38,1,0,1,0,0,1,1,0,101.15,3741.85,0,False,True,True,False,False,False,False,True,False,4,2.5935897435897437
1,0,0,1,48,1,1,0,1,0,1,1,1,78.75,3682.45,0,False,True,False,False,True,False,True,False,False,5,1.6071428571428572
0,0,0,0,1,1,0,0,0,0,0,0,1,19.25,19.25,0,False,False,False,True,False,False,False,False,False,1,9.625
0,0,0,0,22,1,1,0,0,1,0,1,1,89.05,1886.25,0,False,False,True,False,False,False,False,True,False,4,3.8717391304347823
0,0,0,0,43,1,1,1,1,1,1,1,0,115.05,4895.1,0,False,True,True,False,False,True,True,False,False,7,2.6147727272727272
0,1,1,0,5,1,0,0,0,0,0,0,1,69.35,341.6,0,False,False,True,False,False,False,False,True,False,1,11.558333333333332
1,0,0,0,5,1,0,0,0,0,1,0,1,80.6,415.55,1,False,False,True,False,False,False,False,True,False,2,13.433333333333332
1,0,1,1,51,1,1,1,0,1,1,1,0,110.05,5686.4,0,False,True,True,False,True,False,True,False,False,6,2.1163461538461537
1,0,0,0,71,1,0,0,0,0,0,0,1,19.9,1355.1,0,False,False,False,True,False,True,True,False,False,1,0.27638888888888885
0,0,1,1,38,1,1,1,0,1,1,1,0,80.3,3058.65,1,False,False,False,False,True,False,True,False,False,6,2.0589743589743588
1,1,1,0,24,1,0,0,1,0,1,1,1,93.15,2231.05,1,False,False,True,False,False,False,False,True,False,4,3.7260000000000004
1,0,1,0,35,1,0,0,0,1,1,0,1,91.5,3236.35,0,False,True,True,False,False,False,True,False,False,3,2.5416666666666665
0,1,0,0,54,1,1,1,0,1,1,1,0,82.45,4350.1,1,False,True,False,False,True,False,False,False,False,6,1.4990909090909093
0,0,1,1,72,0,0,1,1,1,1,1,1,60.0,4264.0,0,True,False,False,False,False,True,False,True,False,5,0.821917808219178
1,0,0,0,1,1,0,0,0,0,0,0,1,44.8,44.8,0,False,False,False,False,False,False,False,True,False,1,22.4
0,0,1,1,9,1,1,0,0,0,0,0,0,48.6,422.3,0,False,False,False,False,True,False,False,False,True,2,4.86
1,0,0,0,69,0,1,1,0,1,1,1,1,60.05,4176.7,0,True,False,False,False,False,True,False,False,False,5,0.8578571428571428
0,0,1,0,52,1,0,1,0,1,1,1,1,102.7,5138.1,0,False,True,True,False,False,False,True,False,False,5,1.937735849056604
0,1,1,0,11,1,0,0,0,1,1,0,1,82.9,880.05,0,False,False,True,False,False,False,False,True,False,3,6.908333333333334
0,1,0,0,2,1,0,0,0,0,0,0,1,70.35,139.05,1,False,False,True,False,False,False,False,True,False,1,23.45
0,1,1,1,28,0,0,0,0,0,1,0,1,35.9,973.65,0,True,False,False,False,False,False,False,True,False,1,1.2379310344827585
0,1,0,0,17,1,0,0,1,0,0,0,1,82.65,1470.05,0,False,True,True,False,False,False,True,False,False,2,4.591666666666667
0,0,1,1,35,1,0,0,0,0,0,0,1,19.85,739.35,0,False,False,False,True,False,True,False,False,True,1,0.5513888888888889
0,0,0,0,8,1,0,0,0,0,0,0,1,19.2,161.95,0,False,False,False,True,True,False,False,False,True,1,2.1333333333333333
1,0,0,0,46,1,0,1,1,0,1,0,1,94.9,4422.95,0,False,True,True,False,True,False,True,False,False,4,2.019148936170213
0,0,0,0,7,1,0,0,0,0,0,0,1,73.85,511.25,1,False,True,True,False,False,False,False,True,False,1,9.23125
0,0,0,0,2,1,0,0,1,0,0,0,0,80.6,155.8,1,False,True,True,False,False,False,False,False,True,2,26.866666666666664
1,0,1,1,68,1,0,1,1,1,0,1,1,75.8,5293.95,1,False,True,False,False,True,False,False,False,False,5,1.098550724637681
0,0,0,0,43,1,0,1,1,0,1,1,1,104.6,4759.85,1,False,True,True,False,False,True,False,True,False,5,2.377272727272727
0,0,0,0,68,1,1,1,1,1,1,1,1,88.15,6148.45,0,False,True,False,False,False,True,False,True,False,7,1.277536231884058
0,0,0,0,36,1,0,1,0,0,1,1,1,94.8,3565.65,0,False,False,True,False,False,False,True,False,False,4,2.562162162162162
1,0,1,0,63,1,0,1,1,0,1,1,1,103.4,6603.0,1,False,True,True,False,False,False,False,True,False,5,1.615625
0,1,0,0,32,1,0,1,0,1,0,0,0,54.65,1830.1,0,False,False,False,False,False,False,False,False,False,3,1.656060606060606
0,0,1,0,71,1,1,1,1,1,1,1,0,85.75,6223.8,0,False,True,False,False,False,True,True,False,False,7,1.1909722222222223
0,0,1,1,66,1,1,1,1,0,0,0,1,67.45,4508.65,0,False,True,False,False,False,False,False,False,False,4,1.0067164179104477
1,0,0,0,63,1,0,0,0,0,0,0,0,20.5,1328.15,0,False,False,False,True,True,False,False,False,True,1,0.3203125
0,0,0,1,41,1,0,0,0,0,0,0,1,20.25,865.0,0,False,False,False,True,True,False,True,False,False,1,0.48214285714285715
0,1,0,0,1,1,0,0,0,0,0,0,1,72.1,72.1,0,False,True,True,False,False,False,False,True,False,1,36.05
0,0,0,0,2,1,0,0,0,0,1,1,1,90.4,168.2,1,False,False,True,False,False,False,False,True,False,3,30.133333333333336
0,0,1,0,70,1,0,0,0,0,0,0,0,19.45,1303.5,0,False,False,False,True,False,True,False,False,False,1,0.27394366197183095
0,0,0,0,23,0,0,0,0,0,1,1,1,44.95,996.85,0,True,False,False,False,False,False,False,True,False,2,1.8729166666666668
0,1,1,0,64,1,1,1,1,0,0,1,0,97.0,6430.9,0,False,False,True,False,True,False,False,False,False,5,1.4923076923076923
1,0,1,1,37,1,1,0,1,1,0,0,1,62.8,2278.75,0,False,True,False,False,False,True,True,False,False,4,1.6526315789473685
1,0,0,1,17,1,0,0,0,0,0,0,0,44.6,681.4,0,False,False,False,False,True,False,False,False,True,1,2.477777777777778
0,1,0,0,7,1,0,0,0,0,1,1,1,89.15,574.35,0,False,False,True,False,False,False,False,True,False,3,11.14375
1,0,1,1,4,1,0,1,1,0,0,0,1,84.8,371.9,1,False,True,True,False,False,False,False,False,False,3,16.96
0,1,0,0,21,0,1,0,0,0,1,0,1,41.9,840.1,1,True,False,False,False,False,False,False,True,False,2,1.9045454545454545
0,0,0,0,10,1,0,0,0,0,0,1,1,80.25,846.0,1,False,False,True,False,False,False,False,False,False,2,7.295454545454546
0,1,0,0,16,1,1,0,0,0,0,0,1,54.1,889.0,0,False,True,False,False,False,False,False,True,False,2,3.182352941176471
1,0,1,0,64,1,0,1,0,1,1,1,1,105.25,6823.4,0,False,True,True,False,False,True,False,True,False,5,1.6192307692307693
1,1,1,0,27,0,1,0,0,0,0,0,0,30.75,805.1,1,True,False,False,False,False,False,True,False,False,1,1.0982142857142858
1,0,1,1,42,1,1,0,0,0,1,1,0,97.1,4016.75,0,False,True,True,False,True,False,False,True,False,4,2.2581395348837208
1,0,0,1,5,1,0,0,0,0,0,0,0,20.2,83.75,0,False,False,False,True,False,False,False,False,True,1,3.3666666666666667
0,0,0,0,41,1,0,1,0,1,1,1,1,98.8,3959.15,0,False,False,True,False,False,True,False,False,False,5,2.3523809523809525
1,0,1,0,58,1,0,0,1,0,0,0,0,50.3,2878.55,0,False,False,False,False,True,False,True,False,False,2,0.8525423728813559
0,0,0,0,47,1,0,0,0,0,0,0,1,20.55,945.7,0,False,False,False,True,False,True,False,False,True,1,0.42812500000000003
1,0,0,0,18,1,0,0,0,1,0,0,1,75.9,1373.05,0,False,False,True,False,False,False,False,False,False,2,3.9947368421052634
1,0,0,0,5,1,0,0,1,0,1,1,0,96.5,492.55,1,False,False,True,False,False,False,False,False,False,4,16.083333333333332
1,0,1,0,23,1,1,0,0,0,0,1,1,59.95,1406.0,0,False,False,False,False,False,False,False,False,False,3,2.497916666666667
0,0,0,0,1,1,0,0,0,0,0,0,0,19.15,19.15,0,False,False,False,True,False,False,False,False,True,1,9.575
1,0,1,0,71,1,0,0,1,0,1,1,1,98.65,6962.85,0,False,True,True,False,True,False,True,False,False,4,1.370138888888889
1,0,1,1,72,1,1,1,1,1,1,1,1,112.6,8126.65,0,False,True,True,False,False,True,True,False,False,7,1.5424657534246575
1,0,1,1,33,1,0,0,0,0,0,0,0,20.6,690.25,0,False,False,False,True,True,False,False,False,True,1,0.6058823529411765
1,0,0,0,2,1,0,0,0,0,1,0,1,85.65,181.5,1,False,True,True,False,False,False,False,True,False,2,28.55
1,0,0,1,24,0,1,0,0,1,0,0,0,35.75,830.8,0,True,False,False,False,False,True,False,False,True,2,1.43
0,0,1,1,56,1,0,1,1,1,0,1,1,99.75,5608.4,0,False,True,True,False,True,False,True,False,False,5,1.75
1,0,0,0,37,1,0,1,0,0,1,1,1,96.1,3646.8,0,False,False,True,False,False,False,True,False,False,4,2.5289473684210524
0,0,0,0,43,1,0,1,1,1,1,1,0,85.1,3662.25,0,False,True,False,False,True,False,True,False,False,6,1.9340909090909089
1,0,0,0,1,0,0,0,0,0,0,0,0,25.35,25.35,0,True,False,False,False,False,False,False,False,True,0,12.675
0,0,1,0,25,1,0,0,1,1,1,1,1,104.95,2566.5,1,False,True,True,False,False,False,False,False,False,5,4.036538461538462
0,0,0,0,61,1,1,1,1,1,1,1,0,89.65,5308.7,0,False,True,False,False,False,True,False,True,False,7,1.445967741935484
1,0,0,0,17,1,0,0,1,1,0,0,0,86.75,1410.25,0,False,True,True,False,True,False,False,True,False,3,4.819444444444445
0,0,1,0,41,1,0,1,1,1,0,0,1,86.2,3339.05,0,False,False,True,False,True,False,False,False,False,4,2.0523809523809526
1,0,0,0,1,1,0,1,0,0,0,0,0,50.65,50.65,1,False,False,False,False,False,False,False,False,True,2,25.325
1,1,1,1,72,0,1,1,1,1,1,1,1,64.8,4732.35,0,True,False,False,False,False,True,False,False,False,6,0.8876712328767122
1,0,0,0,1,1,0,1,0,0,0,1,1,90.85,90.85,1,False,True,True,False,False,False,True,False,False,3,45.425
1,0,0,0,48,1,0,1,1,0,1,1,1,108.1,5067.45,0,False,True,True,False,False,True,False,False,False,5,2.206122448979592
1,1,1,0,11,1,0,0,0,0,0,0,0,19.95,214.75,1,False,False,False,True,False,False,False,False,True,1,1.6624999999999999
0,1,1,0,55,1,0,1,1,0,0,0,1,85.45,4874.7,1,False,True,True,False,False,False,False,True,False,3,1.5258928571428572
0,0,0,0,42,0,1,1,1,1,0,1,1,54.75,2348.45,0,True,False,False,False,True,False,False,True,False,5,1.2732558139534884
1,0,0,0,44,1,0,0,1,0,0,1,1,90.4,4063.0,0,False,True,True,False,False,False,False,False,True,3,2.008888888888889
1,0,0,1,1,1,0,0,0,0,0,0,0,44.0,44.0,0,False,False,False,False,False,False,False,True,False,1,22.0
0,0,0,0,27,1,0,0,0,0,1,1,1,95.6,2595.25,0,False,True,True,False,False,False,False,False,False,3,3.414285714285714
1,1,1,0,27,1,0,1,1,1,1,1,1,84.8,2309.55,0,False,True,False,False,False,False,False,False,False,6,3.0285714285714285
0,1,0,0,2,1,0,0,0,0,0,0,1,44.3,89.3,0,False,False,False,False,False,False,False,True,False,1,14.766666666666666
0,0,0,0,19,1,0,0,0,0,0,0,0,19.9,367.55,0,False,False,False,True,False,False,False,False,True,1,0.9949999999999999
0,1,1,0,42,1,0,0,0,0,1,1,1,95.05,3944.5,0,False,True,True,False,False,False,False,True,False,3,2.2104651162790696
0,0,0,0,66,1,1,1,1,1,1,1,1,90.05,5965.95,0,False,True,False,False,False,True,True,False,False,7,1.3440298507462687
1,1,1,0,33,1,1,0,1,1,1,1,1,109.9,3694.7,0,False,True,True,False,False,False,False,False,False,6,3.2323529411764707
0,0,0,0,34,1,0,1,0,0,0,0,1,73.95,2524.45,1,False,False,True,False,False,False,True,False,False,2,2.112857142857143
1,1,0,0,33,0,0,0,1,1,1,1,1,54.6,1803.7,0,True,False,False,False,False,False,False,True,False,4,1.6058823529411765
0,0,1,1,23,1,0,0,0,0,0,0,0,20.05,415.1,0,False,False,False,True,True,False,False,False,True,1,0.8354166666666667
0,0,0,0,32,1,0,0,0,0,0,0,0,19.75,624.15,0,False,False,False,True,True,False,False,False,False,1,0.5984848484848485
0,0,0,0,11,1,0,0,0,0,0,0,0,20.05,237.7,0,False,False,False,True,True,False,True,False,False,1,1.6708333333333334
1,0,1,1,69,1,0,0,1,0,1,1,1,99.45,7007.6,1,False,True,True,False,False,False,True,False,False,4,1.4207142857142858
